vwap,transactions,ticker,timestamp,open,high,low,close,volume,sma_close_20
222.8221,683037,AAPL,2025-01-22 00:00:00+00:00,219.79,224.12,219.79,223.83,64126500,207.13962499999997
223.7046,346975,AAPL,2018-09-07 00:00:00+00:00,221.85,225.37,220.71,221.3,37619810,205.405375
237.58,418803,AAPL,2025-09-18 00:00:00+00:00,239.97,241.2,236.65,237.88,44249576,199.874
172.2077,542049,AAPL,2007-10-19 00:00:00+00:00,174.24,174.63,170.0,170.42,46135000,197.078
186.9373,458698,AAPL,2019-06-07 00:00:00+00:00,186.51,191.92,185.77,190.15,30684393,202.1045
247.4765,574045,AAPL,2020-03-18 00:00:00+00:00,239.77,250.0,237.12,246.67,75058406,203.13549999999998
228.5492,637304,AAPL,2018-08-31 00:00:00+00:00,226.51,228.87,226.0,227.63,43340134,203.41299999999998
241.6568,557242,AAPL,2020-04-01 00:00:00+00:00,246.5,248.72,239.13,240.91,44054638,204.405
228.3423,405021,AAPL,2024-11-18 00:00:00+00:00,225.25,229.74,225.17,228.02,44686020,207.46149999999997
207.0811,511393,AAPL,2025-05-20 00:00:00+00:00,207.67,208.47,205.03,206.86,42496635,209.362
256.4092,511382,AAPL,2025-10-07 00:00:00+00:00,256.805,257.4,255.43,256.48,31955776,211.151
262.539,599532,AAPL,2025-10-24 00:00:00+00:00,261.19,264.13,259.18,262.82,38253717,219.558
208.7627,525534,AAPL,2025-07-14 00:00:00+00:00,209.925,210.91,207.54,208.62,38840111,219.9785
196.4948,522902,AAPL,2025-06-17 00:00:00+00:00,197.2,198.39,195.21,195.64,38856152,220.074
223.1154,407132,AAPL,2025-03-25 00:00:00+00:00,220.77,224.1,220.08,223.75,34493583,221.55300000000003
247.7433,353012,AAPL,2024-12-12 00:00:00+00:00,246.89,248.74,245.68,247.96,32777532,223.5295
198.7007,541843,AAPL,2025-06-12 00:00:00+00:00,199.08,199.68,197.3601,199.2,43904635,223.11100000000002
,239949,AAPL,2024-02-06 00:00:00+00:00,186.86,189.31,186.7695,189.3,43490759,221.62850000000003
247.9036,614923,AAPL,2025-10-13 00:00:00+00:00,249.38,249.69,245.56,247.66,38142942,222.10399999999998
254.539,439294,AAPL,2019-11-01 00:00:00+00:00,249.54,255.93,249.16,255.82,37781334,224.046
222.6698,397504,AAPL,2025-03-28 00:00:00+00:00,221.67,223.81,217.68,217.9,39818617,223.74950000000004
228.45,398258,AAPL,2025-02-10 00:00:00+00:00,229.57,230.585,227.2,227.65,33115645,224.067
256.855,485229,AAPL,2025-10-02 00:00:00+00:00,256.575,258.18,254.15,257.13,42630239,225.0295
234.7968,339860,AAPL,2024-11-27 00:00:00+00:00,234.465,235.69,233.8101,234.93,33498439,228.25500000000002
209.9116,512140,AAPL,2025-07-08 00:00:00+00:00,210.1,211.43,208.45,210.01,42848928,229.248
197.8895,568354,AAPL,2025-06-16 00:00:00+00:00,197.3,198.685,196.5636,198.42,43020691,226.8355
203.6276,568214,AAPL,2025-06-04 00:00:00+00:00,202.91,206.24,202.1,202.82,43603985,225.59499999999997
222.4555,493756,AAPL,2018-09-11 00:00:00+00:00,218.01,224.3,216.56,223.85,35749049,224.74200000000002
268.9865,585457,AAPL,2025-10-28 00:00:00+00:00,268.985,269.89,268.15,269.0,41534759,226.791
226.7667,527559,AAPL,2025-08-20 00:00:00+00:00,229.98,230.47,225.77,226.01,42263865,227.7485
210.0604,526311,AAPL,2025-07-15 00:00:00+00:00,209.22,211.89,208.92,209.11,42296339,225.37999999999997
228.4689,431685,AAPL,2024-11-21 00:00:00+00:00,228.88,230.155,225.7103,228.52,42108327,223.66500000000002
219.3577,485185,AAPL,2025-03-28 00:00:00+00:00,221.67,223.81,217.68,217.9,39818617,224.129
257.4634,245932,AAPL,2024-12-24 00:00:00+00:00,255.49,258.21,255.29,258.2,23234705,227.25699999999998
191.744,261756,AAPL,2007-11-06 00:00:00+00:00,187.05,192.0,185.27,191.79,34097400,225.65899999999996
229.9932,598029,AAPL,2025-09-02 00:00:00+00:00,229.25,230.85,226.97,229.72,44075638,224.74699999999999
213.5582,432767,AAPL,2025-07-03 00:00:00+00:00,212.145,214.65,211.8101,213.55,34955836,225.4645
236.3383,575938,AAPL,2025-09-15 00:00:00+00:00,237.0,238.19,235.03,236.7,42699524,227.8345
167.5123,358441,AAPL,2007-11-19 00:00:00+00:00,166.1,168.2,162.1,163.95,41229600,223.64899999999997
270.0586,675206,AAPL,2025-11-10 00:00:00+00:00,268.96,273.73,267.455,269.43,41312412,224.3295
90.6489,216129,AAPL,2009-01-02 00:00:00+00:00,85.88,91.04,85.16,90.75,26643400,217.97199999999998
196.4448,520881,AAPL,2025-06-18 00:00:00+00:00,195.94,197.57,195.07,196.58,45394689,216.4185
200.9086,549615,AAPL,2025-05-28 00:00:00+00:00,200.59,202.73,199.9,200.42,45339678,213.583
237.4858,515212,AAPL,2025-01-29 00:00:00+00:00,234.12,239.855,234.01,239.36,45486100,213.80450000000002
,208199,AAPL,2016-02-19 00:00:00+00:00,96.0,96.7599,95.8,96.04,35374173,208.106
,572822,AAPL,2009-12-31 00:00:00+00:00,213.13,213.35,210.56,210.732,12586100,208.7216
,265161,AAPL,2023-09-29 00:00:00+00:00,172.02,173.07,170.341,171.21,51861083,207.1411
255.8906,493701,AAPL,2010-05-17 00:00:00+00:00,254.7,256.18,247.71,254.22,27244100,208.6596
233.0997,394809,AAPL,2025-02-04 00:00:00+00:00,227.25,233.13,226.65,232.8,45067301,206.8496
93.5001,241835,AAPL,2008-12-12 00:00:00+00:00,92.8,99.0,92.53,98.27,37184800,200.4626
,564500,AAPL,2019-10-31 00:00:00+00:00,247.24,249.17,237.26,248.76,34790520,202.4451
94.3681,165931,AAPL,2009-01-28 00:00:00+00:00,92.15,95.0,91.5,94.2,30764500,195.72910000000002
,592950,AAPL,2018-07-13 00:00:00+00:00,191.08,191.84,190.9,191.33,12519792,194.4006
96.5369,152516,AAPL,2008-10-27 00:00:00+00:00,95.07,97.63,91.86,92.09,43170400,186.0951
91.5465,194627,AAPL,2009-02-23 00:00:00+00:00,91.6,92.0,86.51,86.95,28106500,180.85309999999998
,589417,AAPL,2025-10-02 00:00:00+00:00,256.575,258.18,254.15,257.13,42630239,182.2236
,488184,AAPL,2018-08-31 00:00:00+00:00,226.51,228.87,226.0,227.63,43340134,182.92759999999998
249.5813,528880,AAPL,2025-10-15 00:00:00+00:00,249.485,251.82,247.47,249.34,33893611,183.5596
221.8973,313322,AAPL,2018-10-22 00:00:00+00:00,219.79,223.36,218.94,220.65,28792082,186.39460000000003
172.9493,437665,AAPL,2008-06-13 00:00:00+00:00,171.5,174.16,165.31,172.37,48069900,181.5416
,427394,AAPL,2024-11-15 00:00:00+00:00,226.4,226.92,224.27,225.0,47923696,188.2541
223.0146,381077,AAPL,2025-03-25 00:00:00+00:00,220.77,224.1,220.08,223.75,34493583,189.6126
252.2784,491242,AAPL,2025-09-24 00:00:00+00:00,255.22,255.74,251.04,252.31,42303710,192.2071
227.764,488076,AAPL,2025-08-22 00:00:00+00:00,226.17,229.09,225.41,227.76,42477811,191.62709999999998
213.0584,493002,AAPL,2025-03-18 00:00:00+00:00,214.16,215.15,211.49,212.69,42432426,197.4596
255.2418,474899,AAPL,2024-12-27 00:00:00+00:00,257.83,258.7,253.06,255.59,42355321,199.7025
186.9373,458698,AAPL,2007-12-18 00:00:00+00:00,186.52,187.33,178.6,182.98,43664400,200.291
247.7598,349809,AAPL,2024-12-13 00:00:00+00:00,247.815,249.2902,246.24,248.13,33155290,199.9865
227.8662,475209,AAPL,2024-11-07 00:00:00+00:00,224.625,227.875,224.57,227.48,42137691,199.7205
269.8162,588619,AAPL,2025-11-05 00:00:00+00:00,268.61,271.7,266.93,270.14,42586288,208.314
259.577,482428,AAPL,2025-10-23 00:00:00+00:00,259.94,260.62,258.0101,259.58,32754941,208.85500000000002
,212603,AAPL,2007-02-23 00:00:00+00:00,89.16,90.34,88.85,89.07,18496200,208.59849999999997
,556155,AAPL,2025-04-01 00:00:00+00:00,219.805,223.68,218.9,223.19,36412740,210.1915
232.0548,423338,AAPL,2025-08-28 00:00:00+00:00,230.82,233.41,229.335,232.56,38074700,217.21499999999997
242.9459,462887,AAPL,2025-01-07 00:00:00+00:00,242.98,245.55,241.35,242.21,40855960,224.97799999999998
,491447,AAPL,2018-07-31 00:00:00+00:00,190.3,192.14,189.34,190.29,39373038,221.63599999999997
223.4121,513469,AAPL,2018-09-11 00:00:00+00:00,218.01,224.3,216.56,223.85,35749049,221.44699999999997
223.3729,387118,AAPL,2018-09-11 00:00:00+00:00,218.01,224.3,216.56,223.85,35749049,220.17249999999999
,428532,AAPL,2008-07-01 00:00:00+00:00,164.05,174.72,164.0,174.68,39688600,217.87399999999997
222.3346,594669,AAPL,2025-04-01 00:00:00+00:00,219.805,223.68,218.9,223.19,36412740,220.41500000000002
254.539,439294,AAPL,2025-09-30 00:00:00+00:00,254.855,255.919,253.11,254.63,37704259,221.8965
242.2993,406915,AAPL,2025-01-08 00:00:00+00:00,241.92,243.7123,240.05,242.7,37628940,222.844
248.645,378251,AAPL,2019-10-29 00:00:00+00:00,248.97,249.75,242.57,243.29,35709867,222.39299999999997
92.5636,214415,AAPL,2000-01-12 00:00:00+00:00,95.0,95.5,86.5,87.19,8714900,215.3645
93.5001,241835,AAPL,2000-01-12 00:00:00+00:00,95.0,95.5,86.5,87.19,8714900,209.0895
247.3488,533528,AAPL,2025-10-14 00:00:00+00:00,246.6,248.845,244.7,247.77,35477986,208.69850000000002
201.2063,501431,AAPL,2025-06-02 00:00:00+00:00,200.28,202.13,200.12,201.7,35423294,209.63450000000003
244.0715,481731,AAPL,2025-02-14 00:00:00+00:00,241.25,245.55,240.99,244.6,40896227,209.458
222.4314,473114,AAPL,2025-04-02 00:00:00+00:00,221.315,225.19,221.02,223.89,35905904,209.27849999999998
,379570,AAPL,2018-10-12 00:00:00+00:00,220.42,222.88,216.84,222.11,40337851,206.877
231.1904,430736,AAPL,2025-08-18 00:00:00+00:00,231.7,233.12,230.11,230.89,37476188,205.44250000000002
210.9585,403524,AAPL,2025-04-29 00:00:00+00:00,208.693,212.24,208.37,211.21,36827633,211.5495
223.3729,387118,AAPL,2025-03-27 00:00:00+00:00,221.39,224.99,220.5601,223.85,37094774,211.58249999999998
247.2778,423350,AAPL,2024-12-10 00:00:00+00:00,246.89,248.21,245.34,247.77,36914806,212.343
92.5636,214415,AAPL,2014-06-16 00:00:00+00:00,91.51,92.75,91.45,92.2,35561000,204.84250000000003
257.8119,395556,AAPL,2025-10-08 00:00:00+00:00,256.52,258.52,256.11,258.06,36496895,208.231
198.6614,423067,AAPL,2025-05-09 00:00:00+00:00,199.0,200.5399,197.535,198.53,36453923,206.965
243.187,366549,AAPL,2024-12-06 00:00:00+00:00,242.905,244.63,242.08,242.84,36870619,207.9145
228.0808,358454,AAPL,2024-11-20 00:00:00+00:00,228.06,229.93,225.89,229.0,35169566,210.63049999999998
,167820,AAPL,2014-08-11 00:00:00+00:00,95.27,96.08,94.8355,95.99,36585000,204.2705
252.2669,421634,AAPL,2024-12-30 00:00:00+00:00,252.23,253.5,250.75,252.2,35557542,204.149
,553279,AAPL,2025-03-24 00:00:00+00:00,221.0,221.48,218.58,220.73,44299483,203.0505
228.6648,365242,AAPL,2024-11-19 00:00:00+00:00,226.98,230.16,226.66,228.28,36211774,202.3
239.4953,503479,AAPL,2025-02-27 00:00:00+00:00,239.41,242.46,237.06,237.3,41153639,209.8055
236.6232,268955,AAPL,2024-11-29 00:00:00+00:00,234.81,237.81,233.97,237.33,28481377,217.3125
91.9268,171749,AAPL,2008-12-02 00:00:00+00:00,90.03,92.65,86.5,92.47,41025800,209.54749999999999
214.04,425354,AAPL,2025-07-28 00:00:00+00:00,214.03,214.845,213.06,214.05,37858017,210.16500000000002
209.6743,436968,AAPL,2025-04-28 00:00:00+00:00,210.0,211.5,207.46,210.14,38743074,208.442
208.3682,469917,AAPL,2025-04-25 00:00:00+00:00,206.365,209.75,206.2,209.28,38222258,207.71150000000003
229.6877,380624,AAPL,2024-11-22 00:00:00+00:00,228.06,230.7199,228.06,229.87,38168252,208.09949999999998
,210954,AAPL,2006-09-13 00:00:00+00:00,72.85,74.32,72.3,74.2,40933500,200.26500000000001
242.4936,587324,AAPL,2010-05-21 00:00:00+00:00,232.82,244.5,231.35,242.32,43710400,201.8205
258.9315,362325,AAPL,2024-12-26 00:00:00+00:00,258.19,260.1,257.63,259.02,27262983,203.579
,263734,AAPL,2008-07-28 00:00:00+00:00,162.18,162.47,154.02,154.4,27882600,198.9105
245.6383,405771,AAPL,2025-02-20 00:00:00+00:00,244.94,246.78,244.29,245.83,32316907,206.592
244.6863,383453,AAPL,2025-02-19 00:00:00+00:00,244.66,246.01,243.1604,244.87,32204215,205.93249999999998
172.1026,430878,AAPL,2017-11-30 00:00:00+00:00,170.43,172.14,168.44,171.85,40172368,204.5985
186.7638,338937,AAPL,2008-05-07 00:00:00+00:00,186.13,188.2,180.54,182.59,41326200,201.586
222.669,353985,AAPL,2019-10-02 00:00:00+00:00,223.06,223.58,217.93,218.96,35767257,201.084
230.023,387841,AAPL,2025-08-27 00:00:00+00:00,228.61,230.9,228.26,230.49,31259513,207.80900000000003
227.9958,426385,AAPL,2025-08-25 00:00:00+00:00,226.48,229.3,226.23,227.16,30983133,206.55700000000002
247.354,616258,AAPL,2025-10-16 00:00:00+00:00,248.25,249.04,245.13,247.45,39776974,207.89300000000003
232.4036,375400,AAPL,2025-02-06 00:00:00+00:00,231.285,233.8,230.425,233.22,29925349,208.14000000000001
222.5202,440451,AAPL,2025-03-26 00:00:00+00:00,223.51,225.02,220.47,221.53,34532656,207.35150000000004
186.7638,338937,AAPL,2007-11-30 00:00:00+00:00,187.34,187.7,179.7,182.22,42421500,204.59599999999998
,558788,AAPL,2025-04-29 00:00:00+00:00,208.693,212.24,208.37,211.21,36827633,210.533
254.0231,489835,AAPL,2025-09-29 00:00:00+00:00,254.56,255.0,253.01,254.43,40127687,212.552
214.1284,409972,AAPL,2025-07-25 00:00:00+00:00,214.7,215.24,213.4,213.88,40268781,212.73899999999998
243.0805,493786,AAPL,2025-01-03 00:00:00+00:00,243.36,244.18,241.89,243.36,40244114,214.44300000000004
,185886,AAPL,2006-11-27 00:00:00+00:00,92.51,93.159,89.5,89.54,38387000,207.42649999999998
224.9952,406761,AAPL,2025-08-21 00:00:00+00:00,226.27,226.52,223.7804,224.9,30621249,214.96150000000003
,204928,AAPL,2018-12-14 00:00:00+00:00,169.0,169.08,165.28,165.48,40703710,211.11950000000002
,502342,AAPL,2019-05-23 00:00:00+00:00,179.8,180.54,177.81,179.66,36529736,207.1515
96.4527,178272,AAPL,1999-11-08 00:00:00+00:00,87.75,97.73,86.75,96.37,8490400,204.25
254.7699,422563,AAPL,2024-12-23 00:00:00+00:00,254.77,255.65,253.45,255.27,40858774,204.722
254.5102,536585,AAPL,2025-10-09 00:00:00+00:00,257.805,258.0,253.14,254.04,38322012,205.1805
211.8003,608884,AAPL,2025-05-13 00:00:00+00:00,210.43,213.4,209.0,212.93,51909332,207.23450000000003
241.644,419384,AAPL,2024-12-03 00:00:00+00:00,239.81,242.76,238.9,242.65,38861017,210.2375
,237022,AAPL,2008-12-01 00:00:00+00:00,91.3,92.27,88.923,88.93,32991700,203.736
255.458,550704,AAPL,2025-09-26 00:00:00+00:00,254.095,257.6,253.78,255.46,46076258,204.98450000000003
214.3924,505013,AAPL,2025-07-24 00:00:00+00:00,213.9,215.69,213.53,213.76,46022620,204.3145
202.8132,519820,AAPL,2025-06-03 00:00:00+00:00,201.35,203.77,200.955,203.27,46381567,202.1055
234.7502,450015,AAPL,2024-11-26 00:00:00+00:00,233.33,235.57,233.33,235.06,45986189,202.19750000000002
,588537,AAPL,2023-07-17 00:00:00+00:00,191.9,194.32,191.81,193.99,50520159,200.82049999999998
239.2054,509297,AAPL,2025-09-17 00:00:00+00:00,238.97,240.1,237.7301,238.99,46508017,203.65900000000002
213.7982,497904,AAPL,2025-07-23 00:00:00+00:00,215.0,215.15,212.41,214.15,46989301,203.806
213.6492,549182,AAPL,2025-07-22 00:00:00+00:00,213.14,214.95,212.2301,214.4,46404072,201.80450000000002
204.0682,556357,AAPL,2025-06-06 00:00:00+00:00,203.0,205.7,202.05,203.92,46607693,201.30649999999997
192.0767,576340,AAPL,2025-04-21 00:00:00+00:00,193.265,193.8,189.8112,193.16,46742537,198.7965
238.9039,581194,AAPL,2025-03-07 00:00:00+00:00,235.105,241.37,234.76,239.07,46273565,206.273
176.9674,526644,AAPL,2008-08-12 00:00:00+00:00,173.52,179.29,173.51,176.73,29867100,203.8645
197.7519,599001,AAPL,2025-05-08 00:00:00+00:00,197.72,200.05,194.6796,197.49,50478872,205.465
82.8758,158362,AAPL,2009-03-06 00:00:00+00:00,88.34,88.4,82.33,85.3,36112400,200.747
267.9843,705038,AAPL,2025-11-17 00:00:00+00:00,268.815,270.49,265.73,267.46,45018260,209.30149999999998
267.0053,661981,AAPL,2025-10-27 00:00:00+00:00,264.88,269.12,264.6501,268.81,44888152,209.9785
258.6829,687110,AAPL,2025-10-22 00:00:00+00:00,262.65,262.85,255.43,258.45,45015254,210.19899999999998
198.6614,423067,AAPL,2018-11-12 00:00:00+00:00,199.0,199.85,193.79,194.17,51135518,209.26100000000002
267.7248,706213,AAPL,2025-11-18 00:00:00+00:00,269.99,270.71,265.32,267.44,45677278,210.50050000000002
274.0648,702800,AAPL,2025-11-11 00:00:00+00:00,269.81,275.91,269.8,275.25,46208318,219.8165
269.5125,687375,AAPL,2025-10-29 00:00:00+00:00,269.275,271.41,267.11,269.7,51086742,220.52849999999998
213.3495,651657,AAPL,2025-07-21 00:00:00+00:00,212.1,215.78,211.63,212.48,51377434,220.4645
200.6328,622887,AAPL,2025-06-26 00:00:00+00:00,201.43,202.64,199.46,201.0,50799121,220.35099999999997
200.5388,652509,AAPL,2025-05-29 00:00:00+00:00,203.575,203.81,198.51,199.95,51477938,218.59550000000004
,617249,AAPL,2023-07-06 00:00:00+00:00,189.84,192.02,189.2,191.81,45156009,218.48649999999998
201.4092,615608,AAPL,2025-05-22 00:00:00+00:00,200.71,202.75,199.7,201.36,46742407,216.60500000000002
174.3966,265161,AAPL,2018-03-21 00:00:00+00:00,175.04,175.09,171.26,171.27,35247358,214.461
256.8692,649161,AAPL,2025-10-06 00:00:00+00:00,257.99,259.07,255.05,256.69,44664118,216.5755
93.4319,412945,AAPL,2008-11-24 00:00:00+00:00,85.21,94.79,84.84,92.95,51509200,211.027
,379570,AAPL,2024-10-04 00:00:00+00:00,227.9,228.0,224.13,226.8,37345098,212.709
,455391,AAPL,2023-12-12 00:00:00+00:00,193.08,194.72,191.721,194.71,52696900,210.49099999999999
,350379,AAPL,2008-12-30 00:00:00+00:00,87.42,88.05,84.72,86.29,34557200,205.969
187.9962,489569,AAPL,2008-06-06 00:00:00+00:00,188.0,189.95,185.55,185.64,34515100,205.3765
269.0051,754451,AAPL,2025-11-07 00:00:00+00:00,269.795,272.29,266.77,268.47,48227365,214.535
,336195,AAPL,2019-08-05 00:00:00+00:00,197.99,198.65,192.58,193.34,52392969,210.829
191.1967,255690,AAPL,2009-11-02 00:00:00+00:00,189.8,192.88,185.57,189.31,24249400,206.85399999999998
,491447,AAPL,2009-12-16 00:00:00+00:00,195.1,196.5,194.55,195.03,12606600,203.683
284.794,968269,AAPL,2019-12-24 00:00:00+00:00,284.69,284.89,282.92,284.27,12119714,208.18800000000002
201.4391,666917,AAPL,2025-06-24 00:00:00+00:00,202.59,203.44,200.2,200.3,54064033,204.831
165.434,696225,AAPL,2008-04-21 00:00:00+00:00,162.35,168.5,161.76,168.16,37112600,199.47650000000002
199.2937,608790,AAPL,2025-04-22 00:00:00+00:00,196.12,201.59,195.97,199.74,52976371,195.9785
246.3756,508397,AAPL,2025-02-21 00:00:00+00:00,245.95,248.69,245.22,245.55,53197431,197.632
228.1997,405233,AAPL,2025-08-26 00:00:00+00:00,226.87,229.49,224.69,229.31,54575107,199.04749999999999
211.25,512788,AAPL,2025-05-16 00:00:00+00:00,212.36,212.57,209.77,211.26,54737850,199.613
215.5599,524677,AAPL,2025-03-19 00:00:00+00:00,214.22,218.76,213.75,215.24,54385391,200.7845
240.3233,531132,AAPL,2025-02-13 00:00:00+00:00,236.91,242.3399,235.57,241.53,53614054,202.793
232.4505,552126,AAPL,2025-02-11 00:00:00+00:00,228.2,235.23,228.13,232.62,53718362,205.8605
241.3511,646752,AAPL,2025-02-13 00:00:00+00:00,236.91,242.3399,235.57,241.53,53614054,205.10250000000002
225.0613,660516,AAPL,2024-11-11 00:00:00+00:00,225.0,225.7,221.5,224.23,42005602,211.66649999999998
229.1184,592895,AAPL,2025-09-11 00:00:00+00:00,226.875,230.45,226.65,230.03,50208578,211.82800000000003
238.2065,563611,AAPL,2025-09-08 00:00:00+00:00,239.3,240.15,236.34,237.88,48999495,213.98649999999998
209.5626,590796,AAPL,2025-07-09 00:00:00+00:00,209.53,211.33,207.22,211.14,48749367,220.22899999999998
212.2847,596267,AAPL,2025-05-14 00:00:00+00:00,212.43,213.94,210.5801,212.33,49325825,221.56349999999998
232.7529,561231,AAPL,2025-01-13 00:00:00+00:00,233.53,234.67,229.72,234.4,49630725,219.86000000000004
186.7638,338937,AAPL,2008-06-03 00:00:00+00:00,186.9,188.2,182.3354,185.37,26804300,219.46150000000003
,615084,AAPL,2025-08-05 00:00:00+00:00,203.4,205.34,202.16,202.92,44155079,220.142
268.2996,731847,AAPL,2025-11-03 00:00:00+00:00,270.42,270.85,266.25,269.05,50194583,223.843
211.1605,670324,AAPL,2025-07-07 00:00:00+00:00,212.68,216.23,208.8,209.95,50228984,220.127
,513937,AAPL,2019-05-06 00:00:00+00:00,204.29,208.84,203.5,208.48,32443113,220.536
218.864,493840,AAPL,2010-03-05 00:00:00+00:00,214.94,219.7,214.63,218.95,32129300,223.07549999999998
223.1447,579473,AAPL,2025-01-24 00:00:00+00:00,224.78,225.63,221.41,222.78,54697907,224.22750000000002
207.6892,617742,AAPL,2025-05-19 00:00:00+00:00,207.91,209.48,204.26,208.78,46140527,222.38899999999998
,542049,AAPL,2018-01-29 00:00:00+00:00,170.16,170.16,167.07,167.96,48434424,219.32150000000001
,551849,AAPL,2025-08-14 00:00:00+00:00,234.055,235.12,230.85,232.78,51916275,220.39749999999998
,549182,AAPL,2009-12-31 00:00:00+00:00,213.13,213.35,210.56,210.732,12586100,220.1721
203.548,491748,AAPL,2025-08-05 00:00:00+00:00,203.4,205.34,202.16,202.92,44155079,218.2416
246.0624,500769,AAPL,2024-12-09 00:00:00+00:00,241.83,247.24,241.75,246.75,44649232,218.94809999999998
173.6317,302782,AAPL,2007-11-09 00:00:00+00:00,171.15,175.12,165.21,165.37,54513600,215.1401
162.9169,344964,AAPL,2008-09-08 00:00:00+00:00,164.57,164.89,151.4585,157.92,37356400,211.8246
244.1423,486720,AAPL,2025-02-18 00:00:00+00:00,244.15,245.18,241.84,244.47,48822491,212.54659999999998
239.4992,469685,AAPL,2024-12-02 00:00:00+00:00,237.27,240.79,237.16,239.59,48137103,212.63209999999998
273.8707,591888,AAPL,2025-11-12 00:00:00+00:00,275.0,275.73,271.7,273.47,48397982,215.74859999999998
256.004,535581,AAPL,2025-10-01 00:00:00+00:00,255.04,258.79,254.93,255.45,48713940,217.90460000000002
210.8567,478858,AAPL,2025-07-18 00:00:00+00:00,210.87,211.79,209.7045,211.18,48974591,216.74359999999996
214.3888,499769,AAPL,2025-03-20 00:00:00+00:00,213.99,217.4899,212.22,214.1,48862947,218.18009999999998
,614987,AAPL,2024-12-31 00:00:00+00:00,252.44,253.28,249.43,250.42,39480718,220.55509999999998
232.321,428938,AAPL,2025-08-29 00:00:00+00:00,232.51,233.38,231.37,232.14,39418437,218.7096
230.8466,445624,AAPL,2025-08-19 00:00:00+00:00,231.275,232.87,229.35,230.56,39402564,219.74009999999998
211.0285,431665,AAPL,2025-07-11 00:00:00+00:00,210.565,212.13,209.86,211.16,39765812,219.8741
229.1297,488184,AAPL,2025-02-07 00:00:00+00:00,232.6,234.0,227.26,227.63,39707224,220.30810000000002
230.8247,445631,AAPL,2025-02-05 00:00:00+00:00,228.53,232.67,228.27,232.47,39664989,220.7926
237.58,418803,AAPL,2025-01-15 00:00:00+00:00,234.635,238.96,234.43,237.87,39831969,222.2471
233.8732,436332,AAPL,2025-01-14 00:00:00+00:00,234.75,236.12,232.472,233.28,39435294,225.51309999999998
250.6934,361255,AAPL,2024-12-31 00:00:00+00:00,252.44,253.28,249.43,250.42,39480718,226.3951
