ticker,open,high,low,close,volume,vwap,timestamp,transactions,sma_close_20
AMZN,235.06,238.73,232.89,234.69,38956619.0,235.7195,2025-11-14 05:00:00+00:00,630487,309.6571605205721
AMZN,220.44,221.82,216.2,217.76,24711650.0,218.6245,2025-01-14 05:00:00+00:00,332022,260.20590352915724
AMZN,222.965,223.2299,218.94,219.39,24788655.0,220.4009,2024-12-31 05:00:00+00:00,308612,158.5450036987114
AMZN,225.84,226.51,223.08,225.94,42355173.0,225.393,2025-01-17 05:00:00+00:00,385913,208.47953616562685
AMZN,176.0,176.21,172.0,172.61,44726453.0,173.5808,2025-04-17 04:00:00+00:00,527949,166.72994818173123
AMZN,213.352,214.01,202.55,205.02,42948447.0,207.4103,2025-03-03 05:00:00+00:00,666781,324.8740204912509
AMZN,243.05,243.75,236.5,237.58,41401638.0,239.2337,2025-11-13 05:00:00+00:00,614028,143.13971863487805
AMZN,234.5,236.4,232.93,234.85,25840738.0,234.4578,2025-01-24 05:00:00+00:00,349377,218.9202710769075
AMZN,231.92,233.44,230.13,232.76,23713726.0,232.1101,2025-02-11 05:00:00+00:00,329473,182.91878098998896
AMZN,221.0,221.73,216.03,220.9,43690876.0,219.7095,2025-10-06 04:00:00+00:00,690825,107.64430379220805
AMZN,230.225,231.91,228.33,231.49,25248890.0,230.5791,2025-08-18 04:00:00+00:00,371228,173.31535422795804
AMZN,222.03,225.15,218.19,220.22,33956579.0,221.2745,2025-01-02 05:00:00+00:00,449631,125.55725589159053
AMZN,222.03,222.24,217.89,219.57,48396369.0,219.4004,2025-09-30 04:00:00+00:00,609847,103.59733797493173
AMZN,234.94,237.6,233.75,235.84,33947104.0,235.9162,2025-09-08 04:00:00+00:00,489481,117.36992481845375
AMZN,223.185,223.52,220.2,222.13,25033292.0,222.0414,2025-01-08 05:00:00+00:00,325539,101.07258245553064
AMZN,217.41,218.4,212.89,213.2,39325981.0,214.884,2025-06-11 04:00:00+00:00,503640,122.59571019585931
AMZN,213.12,218.035,212.01,217.12,50480814.0,216.0944,2025-06-26 04:00:00+00:00,572822,85.992479011398
AMZN,249.155,250.38,242.17,243.04,46004201.0,244.8242,2025-11-06 05:00:00+00:00,697593,296.0188579266924
AMZN,198.77,199.0,194.3247,195.74,47341752.0,196.4612,2025-03-17 04:00:00+00:00,568556,222.5025
AMZN,209.96,212.99,209.5101,210.71,39523185.0,210.9654,2024-12-02 05:00:00+00:00,461819,220.52800000000002
